Date,Location,Demographic_Category,census,Up_to_date,Up_to_date_pct_agegroup
09/13/2023,NJ,Female_Ages_40-49_yrs,579454,87039,15
09/13/2023,NM,Female_Ages_65+_yrs,205416,110051,53.6
09/13/2023,NV,Female_Ages_40-49_yrs,196045,22388,11.4
09/13/2023,NY,Male_Ages_75+_yrs,567726,270125,47.6
09/13/2023,OR,Ages_12-17_yrs,296594,42995,14.5
09/13/2023,PA,Ages_40-49_yrs,1495820,,
09/13/2023,RI,Male_Ages_5-11_yrs,39646,3037,7.7
09/13/2023,SC,Male_Ages_12-17_yrs,194247,,
09/13/2023,SD,Ages_<2yrs,24112,59,0.2
09/13/2023,UT,Ages_<2yrs,96527,1998,2.1
09/13/2023,VA,Female_Ages_5-11_yrs,353102,25706,7.3
09/13/2023,VI,Male_Ages_75+_yrs,3602,515,14.3
09/13/2023,WA,Female_Ages_25-49_yrs,1300789,327681,25.2
09/13/2023,WA,Male_Ages_65+_yrs,552277,328895,59.6
09/13/2023,WI,Female_Ages_2-4_yrs,99466,,
09/13/2023,WI,Male_Ages_65-74_yrs,288477,,
09/13/2023,WY,Ages_40-49_yrs,66989,5727,8.5
09/13/2023,AK,Ages_75+_yrs,30288,14428,47.6
09/13/2023,CA,Sex_Unknown,,10926,
09/13/2023,DC,Ages_65+_yrs,87343,54397,62.3
09/13/2023,DE,Male_Ages_65-74_yrs,52012,,
09/13/2023,GU,Male_Ages_12-17_yrs,8793,541,6.2
09/13/2023,HI,Ages_65+_yrs,268448,148317,55.2
09/13/2023,HI,Female_Ages_12-17_yrs,46271,6118,13.2
09/13/2023,HI,Sex_Female,707832,181063,25.6
09/13/2023,IN,Male_Ages_5-11_yrs,311311,8599,2.8
09/13/2023,KY,Ages_2-4_yrs,165344,1199,0.7
09/13/2023,KY,Female_Ages_65-74_yrs,238221,85222,35.8
09/13/2023,KY,Sex_Unknown,,959,
09/13/2023,LA,Female_Ages_25-49_yrs,766702,38652,5
09/13/2023,MA,Ages_65-74_yrs,673305,432666,64.3
09/13/2023,ME,Male_Ages_65-74_yrs,80965,54277,67
09/13/2023,MN,Female_Ages_65-74_yrs,275220,179704,65.3
09/13/2023,NH,Female_Ages_25-39_yrs,123662,20131,16.3
09/13/2023,NH,Male_Ages_40-49_yrs,80003,12701,15.9
09/13/2023,NV,Female_Ages_5-11_yrs,133270,3323,2.5
09/13/2023,NV,Female_Ages_75+_yrs,103825,41040,39.5
09/13/2023,NV,Female_Ages_<2yrs,34970,180,0.5
09/13/2023,NY,Male_Ages_40-49_yrs,1152260,163647,14.2
09/13/2023,OH,Female_Ages_<5yrs,337603,5394,1.6
09/13/2023,OK,Ages_40-49_yrs,463525,43663,9.4
09/13/2023,OR,Female_Ages_12-17_yrs,144625,22402,15.5
09/13/2023,PA,Ages_25-49_yrs,3996471,,
09/13/2023,PR,Ages_25-49_yrs,997701,,
09/13/2023,TX,Ages_18-24_yrs,2813300,45981,1.6
09/13/2023,UT,Sex_Female,1591041,259615,16.3
09/13/2023,VA,Male_Ages_5-11_yrs,369967,26840,7.3
09/13/2023,VA,Male_Ages_<5yrs,258463,6855,2.7
09/13/2023,VI,Male_Ages_5-11_yrs,5225,17,0.3
09/13/2023,VI,Male_Ages_<5yrs,3422,,
09/13/2023,WI,Female_Ages_50-64_yrs,602697,,
09/13/2023,WV,Female_Ages_40-49_yrs,110289,9636,8.7
09/13/2023,WY,Ages_65-74_yrs,60590,20419,33.7
09/13/2023,AR,Male_Ages_40-49_yrs,177807,12048,6.8
09/13/2023,AR,Sex_Female,1536188,187364,12.2
09/13/2023,AS,Female_Ages_25-49_yrs,7559,,
09/13/2023,AZ,Female_Ages_65-74_yrs,401078,160572,40
09/13/2023,AZ,Male_Ages_25-49_yrs,1192417,125302,10.5
09/13/2023,DC,Male_Ages_75+_yrs,14105,9675,68.6
09/13/2023,DE,Female_Ages_<5yrs,27183,,
09/13/2023,GU,Female_Ages_65-74_yrs,5606,1639,29.2
09/13/2023,GU,Male_Ages_65+_yrs,7493,2207,29.5
09/13/2023,HI,Female_Ages_5-11_yrs,58173,4030,6.9
09/13/2023,IA,Ages_65-74_yrs,311447,169421,54.4
09/13/2023,IA,Female_Ages_2-4_yrs,58496,1132,1.9
09/13/2023,ID,Male_Ages_75+_yrs,51884,,
09/13/2023,KY,Male_Ages_40-49_yrs,274458,23762,8.7
09/13/2023,LA,Male_Ages_75+_yrs,120892,35007,29
09/13/2023,MA,Male_Ages_65+_yrs,508542,342393,67.3
09/13/2023,MD,Ages_18-24_yrs,526149,70776,13.5
09/13/2023,MO,Male_Ages_65+_yrs,470355,198906,42.3
09/13/2023,MP,Ages_12-17_yrs,6215,632,10.2
09/13/2023,MP,Female_Ages_25-39_yrs,3446,492,14.3
09/13/2023,MS,Ages_25-49_yrs,941334,30746,3.3
09/13/2023,AK,Ages_25-39_yrs,170009,15528,9.1
09/13/2023,AR,Ages_40-49_yrs,360371,28666,8
09/13/2023,CA,Ages_40-49_yrs,5016945,1028985,20.5
09/13/2023,CA,Ages_5-11_yrs,3482242,239563,6.9
09/13/2023,CA,Sex_Female,19867369,4572541,23
09/13/2023,CT,Female_Ages_75+_yrs,165643,99645,60.2
09/13/2023,DC,Male_Ages_5-11_yrs,25719,3981,15.5
09/13/2023,DE,Male_Ages_18-24_yrs,41569,,
09/13/2023,FM,Female_Ages_65-74_yrs,1999,,
09/13/2023,GA,Female_Ages_18-24_yrs,498790,28169,5.6
09/13/2023,GU,Female_Ages_5-11_yrs,10354,338,3.3
09/13/2023,IA,Male_Ages_65+_yrs,248784,140095,56.3
09/13/2023,LA,Female_Ages_65+_yrs,415400,104375,25.1
09/13/2023,MD,Male_Ages_65-74_yrs,255174,140520,55.1
09/13/2023,ME,Ages_25-39_yrs,241973,43810,18.1
09/13/2023,MI,Male_Ages_<5yrs,289273,6505,2.2
09/13/2023,MN,Ages_40-49_yrs,665605,171533,25.8
09/13/2023,MO,Ages_<5yrs,368080,6244,1.7
09/13/2023,MT,Ages_65-74_yrs,124631,51229,41.1
09/13/2023,ND,Ages_40-49_yrs,80439,11889,14.8
09/13/2023,NJ,Female_Ages_50-64_yrs,949855,214096,22.5
09/13/2023,NM,Male_Ages_50-64_yrs,188052,53534,28.5
09/13/2023,OH,Male_Ages_25-49_yrs,1832116,168640,9.2
09/13/2023,OK,Ages_<5yrs,255533,1161,0.5
09/13/2023,PR,Ages_25-39_yrs,594668,,
09/13/2023,PR,Ages_5-11_yrs,227919,,
09/13/2023,PR,Male_Ages_75+_yrs,130280,,
09/13/2023,PW,Male_Ages_25-49_yrs,5192,,
09/13/2023,OR,Male_Ages_75+_yrs,131090,75618,57.7
09/13/2023,UT,Ages_2-4_yrs,151276,2565,1.7
09/13/2023,UT,Ages_5-11_yrs,365898,17831,4.9
09/13/2023,UT,Ages_65+_yrs,365872,168822,46.1
09/13/2023,VA,Female_Ages_25-49_yrs,1422294,254448,17.9
09/13/2023,WY,Female_Ages_25-39_yrs,55969,3769,6.7
09/13/2023,WY,Male_Ages_2-4_yrs,11322,14,0.1
09/13/2023,WY,Sex_Male,294730,30596,10.4
09/13/2023,AS,Female_Ages_75+_yrs,575,,
09/13/2023,AZ,Ages_25-49_yrs,2336463,272287,11.7
09/13/2023,AZ,Male_Ages_50-64_yrs,627566,124215,19.8
09/13/2023,AZ,Male_Ages_75+_yrs,251740,110295,43.8
09/13/2023,CO,Male_Ages_65-74_yrs,249586,127259,51
09/13/2023,CO,Sex_Female,2857388,719507,25.2
09/13/2023,DC,Male_Ages_50-64_yrs,51366,22600,44
09/13/2023,DE,Ages_65+_yrs,188906,,
09/13/2023,FM,Female_Ages_25-49_yrs,18874,,
09/13/2023,FM,Female_Ages_<5yrs,4661,,
09/13/2023,GA,Ages_<2yrs,255907,2814,1.1
09/13/2023,HI,Ages_25-39_yrs,296866,36800,12.4
09/13/2023,IA,Sex_Female,1583995,359078,22.7
09/13/2023,ID,Female_Ages_5-11_yrs,86001,,
09/13/2023,IL,Ages_18-24_yrs,1157411,116137,10
09/13/2023,MA,Ages_40-49_yrs,832628,235032,28.2
09/13/2023,MD,Female_Ages_18-24_yrs,258448,41739,16.1
09/13/2023,MD,Male_Ages_50-64_yrs,584899,174400,29.8
09/13/2023,MI,Ages_25-49_yrs,3090317,376160,12.2
09/13/2023,MN,Male_Ages_25-39_yrs,588361,89974,15.3
09/13/2023,MN,Male_Ages_40-49_yrs,337503,76513,22.7
09/13/2023,MO,Ages_12-17_yrs,468872,28176,6
09/13/2023,MP,Ages_5-11_yrs,5812,405,7
09/13/2023,MS,Male_Ages_25-49_yrs,460533,12665,2.8
09/13/2023,MS,Sex_Female,1533857,118303,7.7
09/13/2023,MT,Male_Ages_25-49_yrs,167434,14629,8.7
09/13/2023,NE,Male_Ages_5-11_yrs,95333,4682,4.9
09/13/2023,NH,Ages_18-24_yrs,123691,13392,10.8
09/13/2023,NH,Male_Ages_75+_yrs,42923,30649,71.4
09/13/2023,OK,Male_Ages_<5yrs,131159,598,0.5
09/13/2023,PA,Ages_2-4_yrs,425810,,
09/13/2023,RI,Female_Ages_65-74_yrs,56460,34567,61.2
09/13/2023,SC,Sex_Unknown,,,
09/13/2023,TN,Female_Ages_18-24_yrs,301397,13930,4.6
09/13/2023,TN,Male_Ages_<2yrs,82358,35,0
09/13/2023,VA,Female_Ages_2-4_yrs,150367,3582,2.4
09/13/2023,VT,Female_Ages_65+_yrs,67462,47506,70.4
09/13/2023,WA,Female_Ages_25-39_yrs,832831,194476,23.4
09/13/2023,MD,Ages_<2yrs,141584,5298,3.7
09/13/2023,MD,Female_Ages_5-11_yrs,255128,22407,8.8
09/13/2023,MD,Female_Ages_75+_yrs,238042,135978,57.1
09/13/2023,MH,Female_Ages_65+_yrs,1891,213,11.3
09/13/2023,MI,Male_Ages_18-24_yrs,482321,29183,6.1
09/13/2023,MO,Age_Unknown,,,
09/13/2023,MO,Male_Ages_65-74_yrs,284521,113250,39.8
09/13/2023,NC,Female_Ages_18-24_yrs,481323,35897,7.5
09/13/2023,ND,Female_Ages_40-49_yrs,38231,6469,16.9
09/13/2023,NE,Sex_Female,967959,195009,20.1
09/13/2023,NJ,Ages_25-49_yrs,2874855,375417,13.1
09/13/2023,NM,Ages_2-4_yrs,74633,1513,2
09/13/2023,OH,Ages_12-17_yrs,889621,62138,7
09/13/2023,OH,Male_Ages_40-49_yrs,687423,78975,11.5
09/13/2023,PW,Ages_12-17_yrs,2062,,
09/13/2023,SD,Male_Ages_<2yrs,12287,28,0.2
09/13/2023,VT,Male_Ages_25-49_yrs,91824,20777,22.6
09/13/2023,WA,Male_Ages_40-49_yrs,477626,113729,23.8
09/13/2023,WA,Sex_Female,3802910,1118156,29.4
09/13/2023,WV,Female_Ages_<5yrs,45418,15,0
08/09/2023,AL,Female_Ages_<5yrs,144642,300,0.2
08/09/2023,AR,Female_Ages_75+_yrs,128590,47681,37.1
08/09/2023,CA,Sex_Unknown,,10881,
08/09/2023,CO,Ages_75+_yrs,320281,218648,68.3
08/09/2023,CO,Male_Ages_2-4_yrs,103260,2997,2.9
08/09/2023,CT,Male_Ages_2-4_yrs,56970,1199,2.1
08/09/2023,CT,Female_Ages_75+_yrs,165643,106511,64.3
08/09/2023,DC,Male_Ages_65+_yrs,35738,,
08/09/2023,FL,Ages_65+_yrs,4497337,1528724,34
08/09/2023,DC,Female_Ages_12-17_yrs,16059,,
08/09/2023,GA,Ages_5-11_yrs,972755,24456,2.5
08/09/2023,FL,Female_Ages_25-39_yrs,2045915,120887,5.9
08/09/2023,GU,Male_Ages_25-49_yrs,26641,2866,10.8
08/09/2023,HI,Male_Ages_<5yrs,43782,920,2.1
08/09/2023,IA,Sex_Male,1571075,298534,19
08/09/2023,IA,Male_Ages_5-11_yrs,144791,6663,4.6
08/09/2023,IL,Ages_18-24_yrs,1157411,114786,9.9
08/09/2023,IL,Male_Ages_<5yrs,381715,11353,3
08/09/2023,GU,Female_Ages_75+_yrs,2962,926,31.3
08/09/2023,LA,Ages_65+_yrs,741022,197954,26.7
08/09/2023,MA,Ages_40-49_yrs,832628,236206,28.4
08/09/2023,MA,Ages_75+_yrs,496027,386277,77.9
08/09/2023,KS,Female_Ages_5-11_yrs,135005,5781,4.3
08/09/2023,MI,Male_Ages_65+_yrs,791410,413786,52.3
08/09/2023,MO,Ages_12-17_yrs,468872,27607,5.9
08/09/2023,MH,Ages_12-17_yrs,9840,,
08/09/2023,MS,Ages_12-17_yrs,243859,4172,1.7
08/09/2023,OH,Ages_75+_yrs,857077,411616,48
08/09/2023,OR,Male_Ages_<5yrs,116781,3124,2.7
08/09/2023,PW,Ages_<2yrs,475,,
08/09/2023,TN,Ages_<2yrs,160819,67,0
08/09/2023,VA,Ages_18-24_yrs,798197,80872,10.1
08/09/2023,TN,Female_Ages_25-49_yrs,1129308,81756,7.2
08/09/2023,VT,Male_Ages_25-39_yrs,56395,11074,19.6
08/09/2023,OR,Ages_5-11_yrs,342157,30894,9
08/09/2023,WA,Ages_40-49_yrs,945584,249760,26.4
08/09/2023,AK,Female_Ages_50-64_yrs,65688,15327,23.3
08/09/2023,AL,Female_Ages_25-39_yrs,484288,17204,3.6
08/09/2023,AL,Male_Ages_50-64_yrs,462120,43759,9.5
08/09/2023,AL,Ages_75+_yrs,348390,92415,26.5
08/09/2023,AZ,Ages_2-4_yrs,264794,1210,0.5
08/09/2023,CA,Female_Ages_2-4_yrs,712118,17681,2.5
08/09/2023,FM,Ages_12-17_yrs,12418,2788,22.5
08/09/2023,GA,Male_Ages_25-49_yrs,1751826,114061,6.5
08/09/2023,GA,Sex_Female,5456999,664739,12.2
08/09/2023,GA,Sex_Male,5160424,538528,10.4
08/09/2023,GU,Female_Ages_<2yrs,3039,,
08/09/2023,HI,Female_Ages_12-17_yrs,46271,6058,13.1
08/09/2023,GA,Age_Unknown,,,
08/09/2023,IL,Ages_<2yrs,289659,10957,3.8
08/09/2023,KS,Age_Unknown,,,
08/09/2023,HI,Male_Ages_50-64_yrs,129344,39558,30.6
08/09/2023,KY,Female_Ages_2-4_yrs,80632,539,0.7
08/09/2023,KY,Female_Ages_25-49_yrs,705889,61956,8.8
08/09/2023,KY,Female_Ages_40-49_yrs,276635,29041,10.5
08/09/2023,MA,Ages_65+_yrs,1169332,866235,74.1
08/09/2023,MA,Male_Ages_5-11_yrs,264849,36826,13.9
08/09/2023,IN,Ages_12-17_yrs,540794,26276,4.9
08/09/2023,KS,Ages_<2yrs,71362,1217,1.7
08/09/2023,MI,Female_Ages_65+_yrs,973991,493318,50.6
08/09/2023,MN,Ages_40-49_yrs,665605,171800,25.8
08/09/2023,MO,Ages_75+_yrs,451872,207371,45.9
08/09/2023,MP,Male_Ages_12-17_yrs,3389,300,8.9
08/09/2023,MT,Ages_12-17_yrs,77408,5045,6.5
08/09/2023,NC,Sex_Unknown,,13797,
08/09/2023,MI,Female_Ages_<5yrs,277169,6072,2.2
08/09/2023,MS,Male_Ages_5-11_yrs,137992,880,0.6
08/09/2023,ND,Male_Ages_<2yrs,10846,295,2.7
08/09/2023,PR,Female_Ages_75+_yrs,182886,45013,24.6
08/09/2023,RI,Sex_Male,515675,128178,24.9
08/09/2023,RI,Sex_Unknown,,763,
08/09/2023,SD,Male_Ages_<2yrs,12287,,
08/09/2023,TX,Male_Ages_25-49_yrs,5078310,103842,2
08/09/2023,NY,Ages_65+_yrs,3296146,,
08/09/2023,TN,Female_Ages_<2yrs,78461,35,0
08/09/2023,WY,Male_Ages_18-24_yrs,27756,,
08/09/2023,WI,Ages_25-49_yrs,1797281,291092,16.2
08/09/2023,UT,Male_Ages_25-49_yrs,556364,64648,11.6
08/09/2023,WI,Female_Ages_25-49_yrs,883489,163012,18.5
08/09/2023,WV,Male_Ages_5-11_yrs,72425,1025,1.4
08/09/2023,AK,Ages_25-39_yrs,170009,15404,9.1
08/09/2023,AK,Female_Ages_75+_yrs,16346,8218,50.3
08/09/2023,AL,Male_Ages_12-17_yrs,189428,3953,2.1
08/09/2023,AS,Male_Ages_25-39_yrs,4551,,
08/09/2023,AZ,Male_Ages_65-74_yrs,350621,146278,41.7
08/09/2023,CA,Female_Ages_65+_yrs,3235722,1792078,55.4
08/09/2023,CO,Male_Ages_25-49_yrs,1076553,166873,15.5
08/09/2023,FL,Ages_50-64_yrs,4267333,631441,14.8
08/09/2023,GA,Male_Ages_<2yrs,130869,1320,1
08/09/2023,FL,Female_Ages_<5yrs,557004,2009,0.4
08/09/2023,ID,Male_Ages_2-4_yrs,36416,,
08/09/2023,IL,Sex_Unknown,,8392,
08/09/2023,MD,Female_Ages_75+_yrs,238042,154270,64.8
08/09/2023,MH,Ages_18-24_yrs,10022,,
08/09/2023,MH,Ages_5-11_yrs,11829,,
08/09/2023,MN,Female_Ages_50-64_yrs,553868,201168,36.3
08/09/2023,LA,Ages_18-24_yrs,419043,10717,2.6
08/09/2023,MP,Female_Ages_<2yrs,706,12,1.7
08/09/2023,MO,Male_Ages_75+_yrs,185834,91407,49.2
08/09/2023,MS,Male_Ages_40-49_yrs,172641,6543,3.8
08/09/2023,MT,Male_Ages_12-17_yrs,39699,2411,6.1
08/09/2023,MT,Ages_75+_yrs,81806,40749,49.8
08/09/2023,ND,Ages_50-64_yrs,133385,27384,20.5
08/09/2023,NE,Female_Ages_40-49_yrs,109149,20018,18.3
08/09/2023,NE,Ages_2-4_yrs,80249,1348,1.7
08/09/2023,MN,Male_Ages_50-64_yrs,547071,168987,30.9
08/09/2023,NH,Male_Ages_75+_yrs,42923,33297,77.6
08/09/2023,NJ,Ages_<2yrs,201051,2344,1.2
08/09/2023,NM,Ages_<5yrs,120986,2290,1.9
08/09/2023,NM,Ages_65-74_yrs,224483,129765,57.8
08/09/2023,NV,Male_Ages_2-4_yrs,58356,284,0.5
08/09/2023,OK,Male_Ages_65+_yrs,284082,116692,41.1
08/09/2023,PR,Ages_65+_yrs,679656,182929,26.9
08/09/2023,PA,Female_Ages_<5yrs,340835,8465,2.5
08/09/2023,ND,Sex_Female,372030,69948,18.8
08/09/2023,NE,Ages_40-49_yrs,221837,36476,16.4
08/09/2023,PW,Female_Ages_<2yrs,231,,
08/09/2023,PW,Female_Ages_75+_yrs,612,,
08/09/2023,SD,Sex_Male,446757,,
08/09/2023,TX,Ages_<5yrs,1990891,3387,0.2
08/09/2023,VA,Female_Ages_<5yrs,247014,6311,2.6
08/09/2023,VT,Female_Ages_25-39_yrs,55032,15701,28.5
08/09/2023,OK,Male_Ages_65-74_yrs,172196,66716,38.7
08/09/2023,WA,Male_Ages_65+_yrs,552277,377873,68.4
08/09/2023,WA,Female_Ages_<5yrs,221988,11933,5.4
08/09/2023,SD,Ages_5-11_yrs,85391,,
08/09/2023,TN,Male_Ages_25-39_yrs,688352,33035,4.8
08/09/2023,VI,Male_Ages_25-39_yrs,8792,125,1.4
08/09/2023,AK,Male_Ages_25-49_yrs,134560,11400,8.5
08/09/2023,AS,Male_Ages_65-74_yrs,1051,,
08/09/2023,AZ,Male_Ages_5-11_yrs,327630,17412,5.3
08/09/2023,CA,Male_Ages_<5yrs,1220085,30881,2.5
08/09/2023,CA,Female_Ages_75+_yrs,1425787,801291,56.2
08/09/2023,CO,Ages_65+_yrs,842412,525494,62.4
08/09/2023,CT,Ages_40-49_yrs,432780,86948,20.1
08/09/2023,DC,Female_Ages_<5yrs,22276,,
08/09/2023,GA,Ages_50-64_yrs,1994489,315491,15.8
08/09/2023,GA,Male_Ages_25-39_yrs,1084507,59783,5.5
08/09/2023,GU,Sex_Unknown,,29,
08/09/2023,ID,Female_Ages_25-39_yrs,174289,,
08/09/2023,LA,Female_Ages_2-4_yrs,90740,57,0.1
08/09/2023,MA,Male_Ages_2-4_yrs,110390,5574,5
08/09/2023,KS,Male_Ages_65+_yrs,213916,102993,48.1
08/09/2023,MI,Female_Ages_12-17_yrs,367468,31056,8.5
08/09/2023,MN,Female_Ages_18-24_yrs,246217,43842,17.8
08/09/2023,MD,Sex_Male,2928865,705000,24.1
08/09/2023,MI,Sex_Female,5068329,1055967,20.8
08/09/2023,NH,Ages_<2yrs,24346,457,1.9
08/09/2023,NV,Female_Ages_25-49_yrs,523473,47530,9.1
08/09/2023,MS,Age_Unknown,,,
08/09/2023,NV,Male_Ages_65-74_yrs,144742,55596,38.4
08/09/2023,OH,Male_Ages_65-74_yrs,556634,246178,44.2
08/09/2023,OR,Ages_25-39_yrs,901825,148874,16.5
08/09/2023,OH,Male_Ages_18-24_yrs,540206,25885,4.8
08/09/2023,OR,Male_Ages_18-24_yrs,185031,15517,8.4
08/09/2023,RI,Ages_18-24_yrs,109551,14910,13.6
08/09/2023,SD,Ages_50-64_yrs,165722,,
08/09/2023,VI,Ages_18-24_yrs,7302,87,1.2
08/09/2023,VI,Female_Ages_25-49_yrs,16769,331,2
08/09/2023,WV,Male_Ages_75+_yrs,63265,24854,39.3
08/09/2023,VT,Male_Ages_12-17_yrs,21077,4809,22.8
08/09/2023,RI,Female_Ages_2-4_yrs,16150,429,2.7
08/09/2023,WV,Male_Ages_50-64_yrs,181276,22955,12.7
08/09/2023,UT,Age_Unknown,,,
08/09/2023,UT,Ages_<5yrs,247803,4312,1.7
08/09/2023,UT,Female_Ages_75+_yrs,81117,41906,51.7
08/09/2023,WV,Female_Ages_65+_yrs,199619,64705,32.4
08/09/2023,AK,Female_Ages_<2yrs,9717,67,0.7
08/09/2023,AS,Ages_50-64_yrs,7639,,
08/09/2023,AS,Female_Ages_25-39_yrs,4927,,
08/09/2023,AS,Male_Ages_50-64_yrs,3780,,
08/09/2023,AZ,Male_Ages_<5yrs,219514,1056,0.5
08/09/2023,CA,Female_Ages_<2yrs,451513,12332,2.7
08/09/2023,CT,Sex_Female,1825870,530458,29.1
08/09/2023,DE,Male_Ages_2-4_yrs,16654,,
08/09/2023,GU,Age_Unknown,,,
08/09/2023,FL,Male_Ages_65+_yrs,2029071,711072,35
08/09/2023,HI,Ages_5-11_yrs,119544,8087,6.8
08/09/2023,IL,Female_Ages_2-4_yrs,223514,5522,2.5
08/09/2023,KS,Female_Ages_40-49_yrs,165510,25878,15.6
08/09/2023,IA,Female_Ages_2-4_yrs,58496,1075,1.8
08/09/2023,IA,Male_Ages_40-49_yrs,183191,25594,14
08/09/2023,KS,Male_Ages_40-49_yrs,168153,20361,12.1
08/09/2023,IA,Male_Ages_75+_yrs,98525,65823,66.8
08/09/2023,KS,Male_Ages_75+_yrs,83723,44440,53.1
08/09/2023,LA,Female_Ages_<2yrs,57352,44,0.1
08/09/2023,ID,Female_Ages_65+_yrs,152796,,
08/09/2023,MA,Female_Ages_65+_yrs,660790,483240,73.1
08/09/2023,IL,Female_Ages_75+_yrs,519915,288169,55.4
08/09/2023,MI,Male_Ages_65-74_yrs,489770,240558,49.1
08/09/2023,MA,Ages_5-11_yrs,518396,72059,13.9
08/09/2023,MS,Ages_25-49_yrs,941334,30332,3.2
08/09/2023,MT,Ages_65-74_yrs,124631,55167,44.3
08/09/2023,OH,Female_Ages_12-17_yrs,435484,31408,7.2
08/09/2023,OR,Ages_75+_yrs,301482,193946,64.3
08/09/2023,PA,Male_Ages_25-39_yrs,1268414,125766,9.9
08/09/2023,NH,Sex_Unknown,,700,
08/09/2023,NV,Ages_25-39_yrs,668317,46558,7
08/09/2023,NV,Ages_75+_yrs,192609,85820,44.6
08/09/2023,VA,Ages_40-49_yrs,1078289,213907,19.8
08/09/2023,VT,Ages_25-39_yrs,111427,26864,24.1
08/09/2023,OK,Male_Ages_12-17_yrs,163761,6715,4.1
08/09/2023,WY,Male_Ages_65+_yrs,47760,,
08/09/2023,TX,Female_Ages_25-49_yrs,4994299,122446,2.5
08/09/2023,VA,Female_Ages_25-39_yrs,877303,140219,16
08/09/2023,VI,Male_Ages_<5yrs,3422,,
08/09/2023,WI,Male_Ages_<2yrs,65295,1924,2.9
08/09/2023,AK,Sex_Unknown,,719,
08/09/2023,AS,Female_Ages_5-11_yrs,3001,,
08/09/2023,AZ,Male_Ages_12-17_yrs,289347,26906,9.3
08/09/2023,DC,Male_Ages_65-74_yrs,21633,,
08/09/2023,DE,Sex_Female,502971,,
08/09/2023,GA,Female_Ages_50-64_yrs,1037956,172107,16.6
08/09/2023,GA,Male_Ages_65-74_yrs,420951,135452,32.2
08/09/2023,FM,Ages_18-24_yrs,13093,2234,17.1
08/09/2023,FM,Ages_2-4_yrs,5706,52,0.9
08/09/2023,IA,Ages_18-24_yrs,313705,23671,7.5
08/09/2023,IL,Ages_2-4_yrs,457275,11355,2.5
08/09/2023,HI,Male_Ages_2-4_yrs,26626,517,1.9
08/09/2023,KY,Male_Ages_65-74_yrs,209655,77506,37
08/09/2023,MA,Male_Ages_12-17_yrs,242771,51155,21.1
08/09/2023,ME,Male_Ages_2-4_yrs,20224,958,4.7
08/09/2023,MH,Sex_Female,38267,,
08/09/2023,MN,Male_Ages_2-4_yrs,110336,3950,3.6
08/09/2023,MO,Ages_25-39_yrs,1222932,104628,8.6
08/09/2023,NY,Male_Ages_65+_yrs,1422971,,
08/09/2023,MT,Ages_65+_yrs,206437,95916,46.5
08/09/2023,PR,Sex_Male,1515721,168187,11.1
08/09/2023,PA,Ages_25-39_yrs,2500651,298149,11.9
08/09/2023,PA,Ages_25-49_yrs,3996471,526178,13.2
08/09/2023,NH,Male_Ages_50-64_yrs,152998,39373,25.7
08/09/2023,RI,Female_Ages_65-74_yrs,56460,37356,66.2
08/09/2023,NJ,Sex_Unknown,,1617,
08/09/2023,SC,Female_Ages_18-24_yrs,226415,,
08/09/2023,UT,Ages_50-64_yrs,454630,111763,24.6
08/09/2023,VA,Ages_<5yrs,505477,12812,2.5
08/09/2023,VI,Female_Ages_50-64_yrs,11682,805,6.9
08/09/2023,VT,Ages_50-64_yrs,136095,54118,39.8
08/09/2023,VT,Female_Ages_<5yrs,14126,1036,7.3
08/09/2023,VT,Sex_Unknown,,349,
08/09/2023,VA,Ages_75+_yrs,556615,351750,63.2
08/09/2023,VA,Female_Ages_2-4_yrs,150367,3376,2.2
08/09/2023,WI,Female_Ages_75+_yrs,245618,157673,64.2
08/09/2023,WI,Sex_Male,2897209,639411,22.1
08/09/2023,WY,Female_Ages_18-24_yrs,24765,,
08/09/2023,PR,Sex_Unknown,,629,
08/09/2023,PW,Female_Ages_5-11_yrs,828,,
08/09/2023,PW,Male_Ages_<2yrs,244,,
08/09/2023,WI,Ages_5-11_yrs,492146,33140,6.7
08/09/2023,VI,Ages_40-49_yrs,12256,320,2.6
08/09/2023,WI,Female_Ages_18-24_yrs,268200,34637,12.9
08/09/2023,AK,Age_Unknown,,,
08/09/2023,AL,Male_Ages_<2yrs,58791,129,0.2
08/09/2023,AR,Female_Ages_5-11_yrs,132721,2347,1.8
08/09/2023,AR,Sex_Unknown,,3132,
08/09/2023,AZ,Female_Ages_2-4_yrs,129629,592,0.5
08/09/2023,AS,Male_Ages_<5yrs,2202,,
08/09/2023,FL,Age_Unknown,,,
08/09/2023,HI,Female_Ages_2-4_yrs,25076,491,2
08/09/2023,FM,Ages_75+_yrs,999,220,22
08/09/2023,KY,Female_Ages_75+_yrs,179170,70350,39.3
08/09/2023,MA,Ages_25-39_yrs,1439255,349043,24.3
08/09/2023,ME,Male_Ages_12-17_yrs,46045,7077,15.4
08/09/2023,IN,Female_Ages_<2yrs,79420,284,0.4
08/09/2023,MH,Ages_40-49_yrs,8051,,
08/09/2023,ME,Male_Ages_40-49_yrs,77753,16172,20.8
08/09/2023,MI,Ages_<2yrs,219873,5354,2.4
08/09/2023,MO,Ages_50-64_yrs,1200211,223505,18.6
08/09/2023,MD,Ages_<2yrs,141584,5046,3.6
08/09/2023,NE,Ages_<5yrs,130880,2318,1.8
08/09/2023,ND,Ages_25-49_yrs,245839,26851,10.9
